ID,ADDRESS,MESSAGE
165,TNT,"ADVISORY: In compliance with the IATF guidelines on the Enhanced Community Quarantine sa NCR, we highly encourage you to stay at home at mag-transact online hangga't maari. To stay connected, use the GigaLife App smrt.ph/GigaLifeApp para mag-load o mag-subscribe to promos. Take care and stay safe!"
166,TNT,3/3 that you need with the GigaLife App. Reload easily with GigaPay & discover more ways to stay connected at smrt.ph/GigaLifeApp Take care and #StaySmartAtHome
167,TNT,"2/3 you're able to stay connected from the safety of your home. Siguraduhing you can reach your loved ones anytime. Para mas convenient, subscribe to promos"
168,TNT,"1/3 As we continue to adapt to changes during this health crisis, hangad naming ligtas at protektado ang iyong pamilya sa lahat ng oras. Have peace of mind that"
169,TNT,3/3 that you need with the GigaLife App. Reload easily with GigaPay & discover more ways to stay connected at smrt.ph/GigaLifeApp Take care and #StaySmartAtHome
170,TNT,"2/3 you're able to stay connected from the safety of your home. Siguraduhing you can reach your loved ones anytime. Para mas convenient, subscribe to promos"
171,TNT,"1/3 As we continue to adapt to changes during this health crisis, hangad naming ligtas at protektado ang iyong pamilya sa lahat ng oras. Have peace of mind that"
172,TNT,Ito na Ka-Tropa! Get 50% OFF in redeeming selected GIGA promos using your GigaPoints! Visit the smrt.ph/GigaLifeApp every 19th - 22nd of the month! DTI123470s21
173,TNT,Smarter way to Pay? Pwede! More freebies on your GIGA? Yes po! Do these & more on GigaLife! Make sure you're on v.2.6.1 for the best experience! Update to get your FREE 100 MB! smrt.ph/GigaLifeApp
174,TNT,"1/2 Tuluy-tuloy ang diskarte sa mas pinabilis na data ng TNT 5G! Stream, post, & share over fast uploads and downloads with UNLI 5G data!"
175,TNT,You missed out on CashBack! Buy a GIGA promo (P99 & up) in the APP to get CashBack. smrt.ph/GigaLifeApp
176,TNT,"Tuloy ang Saya! May 1 GB VIDEO ARAW-ARAW for YouTube, NBA TV & MORE + 1 GB + Unli Allnet Texts ka na for 3 days with GIGA VIDEO 50."
177,TNT,15Jul 13:46 GIGA VIDEO 50 loaded to 639382805759 from 639185378046. Ref:EV8GF0RFTVT4. !!Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!!
178,TNT,"Tuloy-tuloy ang diskarte sa mas pinabilis na data ng TNT 5G! Stream, post, & share over fast uploads and downloads with UNLI 5G data! Get this exclusive offer at GigaLifeApp smrt.ph/GigaLifeApp. DTI#117339"
179,TNT,Mai-enjoy mo na ang mas pinabilis na streaming ng paborito mong online gamer hatid ng mas pinaSAYAng TNT 5G! Visit 5g.smart para sa complete list ng 5G areas.
180,TNT,This is it Ka-Tropa! Get 50% OFF in redeeming selected GIGA promos & up to 66% OFF on UNLI Data using your GigaPoints! Only on smrt.ph/GigaLifeApp DTI121196S21
181,TNT,Nag-expire na ang Allnet Texts mo. Ang mga susunod na texts ay charged na to your other subscriptions or regular load. !
182,TNT,LIBRENG UNLI ALLNET CALLS & TEXTS kapag nag-subscribe ka to GIGA Video/Stories sa FREE GIGA+! Get it by tapping FREE GIGA+ on smrt.ph/GigaLifeApp
183,TNT,Mai-enjoy mo na ang ang mas pinabilis na mobile gaming gamit ang iyong 5G phone with pinasayang TNT 5G! Visit 5g.smart para sa kumpletong listahan ng 5G areas.
184,TNT,Masaya ka sa ALL DATA? May isasaya ka pa with the new ALL DATA+ with UNLI Allnet Calls & Texts! Get it now on GigaLife. Tap ALL DATA here: smrt.ph/GigaLifeApp
185,TNT,"Sumali na sa SAYA and subscribe to any GIGA worth at least P50 via the GigaLife App 'til 6/8/2021 to get FREE additional 25% data + 10 mins all-net calls valid for 3 days! It's SIMPLE, EASY, & CONVENIENT with GigaLife. Download it NOW:http://smrt.ph/GigaLifeApp"
186,TNT,LIBRENG UNLI ALLNET CALLS & TEXTS kapag nag-subscribe ka to GIGA Video/Stories sa FREE GIGA+! Get it by tapping FREE GIGA+ on smrt.ph/GigaLifeApp
187,TNT,"Tip para di ma-miss out ang Kilig-Saya: Load P100 or more at your fave store to earn GigaPoints! More Points, more FREE GIGA on smrt.ph/GigaLifeApp"
188,TNT,TODAY IS YOUR LAST CHANCE to get FREE additional 50% data! Subscribe to any GIGA via the GigaLife App. Download it NOW: http://smrt.ph/GigaLifeApp
189,TNT,"Kumustahin ang Ka-Tropa at simulan na ang SAYA with FREE additional 50% data! Subscribe lang to any GIGA worth at least P50 'til 5/17/2021 via the GigaLife App! It's SIMPLE, EASY, & CONVENIENT with GigaLife. Download it NOW: http://smrt.ph/GigaLifeApp"
190,TNT,Nag-expire na ang Unli Trinet Calls mo. Ang mga susunod na tawag ay charged na to your other subscriptions or regular load. !
191,TNT,"Ang FREE STORIES & GAMES for ALL, DOUBLE GIGA na! On top, may FREE VIDEO pa! Get 2 GB ARAW-ARAW for only P50. Tap DOUBLE GIGA on smrt.ph/GigaLifeApp or *123#"
192,TNT,Pssst! More DOUBLE for LESS para sa'yo! Get FREE DOUBLE DATA w/ GIGA STORIES 50 & share MORE w/ 2 GB STORIES ARAW-ARAW! Tap DOUBLE GIGA on smrt.ph/GigaLifeApp
193,TNT,"DOUBLE ang KILIG-SAYA for LESS, para sa'yo! Get FREE DOUBLE DATA for GIGA VIDEO 50 with 2 GB VIDEO ARAW-ARAW! Tap DOUBLE GIGA only on smrt.ph/GigaLifeApp"
194,TNT,"One App, One Tap: SIMPLE. Ngayon, MILLIONS of users can now load, subscribe to promos, & manage their PLDT Prepaid Home WiFi on GigaLife! smrt.ph/GigaLifeApp"
195,TNT,"Patapos na ang GigaMania, pero parating na ang DOUBLE saya on GigaLife! Find out by getting the latest version with this FREE 100 MB. Stay tuned! http://smrt.ph/GigaLifeApp"
196,TNT,Redeem your favorite GIGA promo with your GigaPoints in the GigaLife App! smrt.ph/GigaLifeApp
197,TNT,Make the most of TNT's FASTEST 4G/LTE network. Dial *123# or TRY the NEW GigaLife App para sa latest GIGA promos! smrt.ph/GigaLifeApp
198,TNT,Simulan ang Saya! Welcome to TNT! Mayroon kang FREE 200 MB EVERY DAY of Tropa Apps for 15 days. Text UROWN to 4545 para ma-enjoy ang iyong FREEBIE.
199,TNT,"Para sa better experience, TNT will keep your info safe. Alamin ang Privacy Policy sa http://tntph.com/privacy-policy. Agree? Text YES to 3727"
200,TNT,Don't miss out on CashBack! Add Load (P99 & up) to get CashBack. Use the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp
201,TNT,Ang iyong TNT account ay made-deactivate in 48 hours. Please reload immediately para maiwasan ito.
202,TNT,"Ang SMS keyword na EXTEND or EDAY to 4545 ay hindi na available. Don't worry, maaari mo pa ring i-extend ang iyong paboritong TNT promos for additional 1 day! Just dial *123# > Balance/Services > Extend NOW!"
203,TNT,Ang iyong TNT account ay made-deactivate in 7 days kapag hindi ka nakapag-reload. Load now para tuloy-tuloy na ma-enjoy ang latest promos and services.
204,TNT,2/2 until March 31! Get it now: http://smrt.ph/GigaLifeApp DTI 112404 s2021
205,TNT,"1/2 Because there's so much more to share, EXTENDED ang FREE STORIES! Get 2 GB ARAW-ARAW for TikTok, IG, FB & Twitter"
206,TNT,2/2 until March 31! Get it now: http://smrt.ph/GigaLifeApp DTI 112404 s2021
207,TNT,Ang iyong TNT account ay made-deactivate in 30 days kapag hindi ka nakapag-reload. Load now para tuloy-tuloy na ma-enjoy ang latest promos and services.
208,TNT,2/2 until March 31! Get it now: http://smrt.ph/GigaLifeApp DTI 112404 s2021
209,TNT,2/2 until March 31! Get it now: http://smrt.ph/GigaLifeApp DTI 112404 s2021
210,TNT,Kamustahin at tawagan ang loved ones & friends on other networks with your GigaMania FREEBIE for this week! smrt.ph/GigaLifeApp Per DTI Fair Trade Permit No FTEB 109802 S20
211,TNT,Mas pinadali na ang pag-check ng balance at natitirang data with the NEW GigaLife App! Download at smrt.ph/GigaLifeApp or dial *123# and choose Balance/Services
212,TNT,GIGA-ginhawa ka sa GigaMania with WEEKLY FREEBIES & MILLIONS in prizes! Learn more at smart.com.ph/corporate/GigaMania2020 Promo is from 12/04/20 to 04/15/21 Per DTI Fair Trade Permit No FTEB 110058 & 109802 S20
213,TNT,TODAY IS YOUR LAST CHANCE! Add more load and use your P10 FREE Regular Load TODAY para maka-break time & subscribe to your fave promo! Register via the GIgaLife App or dial *123 NOW!
214,TNT,Don't forget to load more para magamit ang P10 FREE Regular Load & subscribe to your fave promo before it expires! Register na via the GIgaLife App or go to *123# NOW! Valid 'til 11/17/2020.
215,TNT,Huwag kalimutan na nasa TNT ang SAYA! Add more load and use your P10 FREE Regular Load & subscribe sa paborito mong promo via the GIgaLife App or go to *123# NOW! 'Til 11/17/2020 only!
216,TNT,TODAY IS YOUR LAST CHANCE! Mag-subscribe to GIGA via the GIgaLife App to get FREE 100 MB for YouTube!
217,TNT,"Tuloy-tuloy ang barkada bonding with TNT FREE GAMES FOR ALL! Get FREE EXTRA 1 GB ARAW-ARAW for Call of Duty Mobile, ML & MORE exclusively available on the GigaLife App! Update or download NOW and choose FREE GAMES! http://smrt.ph/GigaLifeApp With GigaLife, SIMPLE, EASY & CONVENIENT ang access sa everyday saya!"
218,TNT,Di pa rin naka subscribe to your fave promo using your P10 FREE Regular Load? Use it NOW! Add more load at mag-subscribe na via the GIgaLife App or go to *123# NOW!
219,TNT,Maki SAYA at huwag kalimutan gamitin P10 FREE Regular Load and subscribe to your fave promo! You can also check the GIgaLife App to see the new GIGA promos.
220,TNT,Nasa SAYA yan kung gagamitin mo itong P10 FREE Regular Load to subscribe to more saya! Dagdagan lang ito to subscribe or check the GIgaLife App to see the latest GIGA promos! Download the GIgaLife App here: http://smrt.ph/GigaLifeApp
221,TNT,2/2 No GigaLife App yet? Download here : http://smrt.ph/GigaLifeApp DTI-FTEB 106471 s20
222,TNT,"1/2 Ngayong 10.10, DOBLE ang SAYA dahil #DobleData weekend na naman! Get FREE EXTRA DATA pag mag-subscribe to any GIGA sa GigaLife App 'til 10.11!"
223,TNT,Ready na ang latest GigaLife App at ito na ang FREE 100 MB mo to download or update: http://smrt.ph/GigaLifeApp
224,TNT,Tuloy-tuloy ang improvement ng GigaLife App! Abangan ang FREE 100 MB mo para di na hassle ang pag-download or pag-update!
225,TNT,"It's 09.19 and the #SmartGigaFest starts today! Simulan ang saya with FREE EXTRA DATA when you subscribe to any GIGA promo via the GigaLife App 'til 09.27! Freebie credited w/in 24hrs. Para more saya, join the #iHeartFestival2020 with BTS, Coldplay & more on smrt.ph/gigafest this 09.19 & 09.20 at 09:19pm! Download or update your GigaLife App NOW: https://onelink.to/GigaLifeApp DTI105153"
226,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
227,TNT,Experience a SIMPLER way to live the #GIGALife! Download the GigaLife App to get started: https://onelink.to/GigaLifeApp
228,TNT,Nag-expire na ang data subscription mo. Dial *123# or TRY the NEW Smart App para sa paborito mong GIGA promo! https://onelink.to/smartapp
229,TNT,"Ka-Tropa! Para tuloy-tuloy ang saya at hindi ma-deactivate ang iyong SIM,mag-load o mag-register sa TNT promos! Para sa list ng TNT promos, dial *121# for FREE."
230,TNT,SA WAKAS! Eto na ang nag-iisang Smart App na kailangan mo! Have it SIMPLER on the GigaLife App! Here's FREE 50 MB to download: https://onelink.to/GigaLifeApp
231,TNT,"Simula September 9, ang AOS 30 ay mai-enhance to SURFSAYA FB 30."
232,TNT,15Sep 13:42: AOS 30 successfully loaded to 639106138884 from 639294049542. Ref:EV7IF4EVBOI6
233,TNT,Tuloy ang Saya! May 100 MB FB EVERY DAY + 300 MB + 30 Trinet Mins + Unli Allnet Texts ka na for 2 days with AOS 30.
234,TNT,"Balance Inquiry via SMS will end soon. To check your latest balance, dial *123# and choose Balance/Services. It's FREE and as EASY as 1-2-3!"
235,TNT,15Sep01:34 PM Load Balance: P0.00
236,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
237,TNT,VIDEO EVERY DAY MB: 963.1 Exp: 13Sep2020 12:00AM
238,TNT,VIDEO EVERY DAY MB: 963.1 Exp: 13Sep2020 12:00AM
239,TNT,12Sep11:00 AM Load Balance: P0.00 Unli Allnet Texts Exp: 14Sep2020 06:09AM Shareable Data MB: 687.68 Exp: 14Sep2020 06:09AM
240,TNT,VIDEO EVERY DAY MB: 963.1 Exp: 13Sep2020 12:00AM
241,TNT,VIDEO EVERY DAY MB: 1009.27 Exp: 13Sep2020 12:00AM
242,TNT,VIDEO EVERY DAY MB: 990.44 Exp: 12Sep2020 12:00AM
243,TNT,"Tuloy ang Saya! May 1 GB VIDEO ARAW-ARAW for YouTube, NBA, iWant, Cignal Play (Total 3 GB) + 1 GB + Unli Allnet Texts ka na for 3 days with GIGA VIDEO 50."
244,TNT,11Sep 06:09: GIGA VIDEO 50 successfully loaded to 639106138884 from 639392880250. Ref:EV7IB6E8SBA0
245,TNT,2/2 subscribe via the Smart App! Update/download NOW: http://onelink.to/smartapp DTI 104123 SWIPE. TAP. SUBSCRIBE all you want. It's always FIRST on the App!
246,TNT,1/2 Na-miss mo ba ang #DoubleData? Meron ulit this long weekend para Doble ang Saya! May FREE EXTRA data ka with any GIGA promo TODAY until Aug 31 if you
247,TNT,"1/2 DOBLE ANG DATA, Doble ang Saya! May FREE EXTRA data ka with any GIGA promo TODAY until August 23 if you subscribe via the Smart App!"
248,TNT,2/2 Update or download NOW at onelink.to/smartapp DTI-FTEB 103820 s20 TAP. SWIPE. SUBSCRIBE all you want on the Smart App. It's always FIRST on the app!
249,TNT,"Join Sarah with FREE STORIES FOR ALL! For P50/3 days, get 6 GB (2 GB/day TikTok & more)+1 GB! Visit the New Smart App & choose FREE STORIES! onelinkto/smartapp"
250,TNT,Pati si Mimiyuuuh naki-kanta na sa #TNTSingLikeSarah TikTok Challenge! Tara at samahan na rin si Sarah kumanta! bit.ly/tktkchlg
251,TNT,Pati si Mimiyuuuh naki-kanta na sa #TNTSingLikeSarah TikTok Challenge! Tara at samahan na rin si Sarah kumanta! bit.ly/tktkchlg
252,TNT,"Join Sarah with FREE STORIES FOR ALL! For P50/3 days, get 6 GB (2 GB/day TikTok & more)+1 GB! Visit the New Smart App & choose FREE STORIES! onelink.to/smartapp"
253,TNT,Hassle ang paulit-ulit na pag-type ng mobile # on the app? We feel you. Maraming prepaid accts? No problem! Get ready for LIFE made SIMPLER w/ GIGA. Malapit na!
254,TNT,"1/2 FREE VIDEO and STORIES noon, FREE GAMES FOR ALL naman ngayon! Get FREE EXTRA 1 GB ARAW-ARAW for GAMES only on the New Smart App."
255,TNT,2/2 Get the app now and choose FREE GAMES! onelink.to/smartapp
256,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
257,TNT,Nag-expire na ang Trinet Mins mo. Ang mga susunod na tawag ay charged na to your other subscriptions or regular load.
258,TNT,"To check your balance and other exciting offers, dial *123# NOW! It's FREE and EASY!"
259,TNT,Awesome! You can now enjoy 300 MB + 100 MB FB EVERY DAY + 30 mins calls to TRINET + UNLITEXT to ALL for 2 days with All Out Surf 30.
260,TNT,29Jul 10:49: All Out Surf 30 successfully loaded to 639106138884 from 639294049542 Ref:EV7GT27ZRFS0
261,TNT,2/2 Get 2 GB/day of VIDEOS & MORE on the New Smart App. Get it here: onelink.to/smartapp
262,TNT,"1/2 Bitin ba ang 1 GB/day para sa mga fave shows mo? Ngayon, tuloy-tuloy na ang panonood with the NEW GIGA VIDEO ALL-DAY!"
263,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
264,TNT,Dial *123# or TRY the NEW Smart App for your fave GIGA promo! https://onelink.to/smartapp
265,TNT,Dial *123# or TRY the NEW Smart App for your fave GIGA promo! https://onelink.to/smartapp
266,TNT,TAP. SWIPE. SUBSCRIBE all you want on the NEW Smart App. Using the App is ALWAYS FREE!
267,TNT,"DOBLE DATA, Doble Saya! Get double the data with any GIGA promo TODAY 'til JUL 19 kung mag-subscribe ka via the NEW Smart App! Update or download NOW at onelink.to/smartapp DTI-FTEB 102195 s20"
268,TNT,We have something special FOR YOU! Abangan ang GIGA Surprise this weekend exclusively on the NEW Smart App! Update or download NOW: onelink.to/smartapp
269,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
270,TNT,Dial *123# or TRY the NEW Smart App for your fave GIGA promo! https://onelink.to/smartapp
271,TNT,May 60 minutes ka na lang para gamitin ang UNLI TRINET Texts mo.
272,TNT,Na-download mo na ba? We don't want you to miss out so here's ANOTHER 25 MB FREE to download the NEW Smart App RIGHT NOW! http://onelink.to/smartapp
273,TNT,Siguraduhin na you have the latest Smart App para hindi ma-miss out ang best GIGA offers and MORE! Update or download NOW: http://onelink.to/smartapp
274,TNT,We're so excited and we just can't hide it! Ito ang FREE 25 MB from us para makapag-download ka na ng NEW Smart App. Get it here: http://onelink.to/smartapp
275,TNT,Gusto mong makita ang promo inclusions mo? We hear you fam! Coming soon on the next update of the NEW Smart App! http://onelink.to/smartapp
276,TNT,Gusto mong i-renew ang iyong promo with just a tap? We hear you fam! Coming soon on the next update of the NEW Smart App! http://onelink.to/smartapp
277,TNT,"Para sa 20 YEARS na solid nating samahan, gusto namin kayo bigyan ng more saya with BIG BENTE - get as much as P50 BALIK LOAD para more saya! Dial *123# or get the New Smart App & tap BIG BENTE! Download it here: onelink.to/smartapp DTI-FTEB 05873 s20"
278,TNT,"Mas solid ang panonood ng kilig moments sa VIDEOS with BIG BENTE! Get as much as P50 BALIK LOAD when you subscribe to select GIGA promos! Dial *123# or get the New Smart App & tap BIG BENTE hanggang 06/30/20. After availment, check your balance (max 1hr) to see your Free Load Reward! DTI-FTEB 05873 s20"
279,TNT,"Mas okay ang sound trip mo dahil may YouTube na ang GIGA MUSIC! Mag-stream ARAW-ARAW (1 GB/day) on YouTube, Spotify & Apple Music! To subscribe, dial *123# NOW!"
280,TNT,"Mas solid ang panonood ng kilig moments sa VIDEOS with BIG BENTE! Get as much as P50 BALIK LOAD when you subscribe to select GIGA promos! Dial *123# or get the New Smart App & tap BIG BENTE hanggang 06/30/20. After availment, check your balance (max 1hr) to see your Free Load Reward! DTI-FTEB 05873 s20"
281,TNT,"Extended ang solid na samahan at kasiyahan with BIG BENTE! Get as much as P50 BALIK LOAD para more saya! Dial *123# or get the New Smart App & tap BIG BENTE! After availment, check your balance (max 1hr) to see your Free Load Reward! Promo runs 'til June 30, 2020. DTI-FTEB 05873 s20"
282,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
283,TNT,Dial *123# or TRY the NEW Smart App for your fave GIGA promo! https://onelink.to/smartapp
284,TNT,Dial *123# or TRY the NEW Smart App for your fave GIGA promo! https://onelink.to/smartapp
285,TNT,You're trying to access sites not included in your package OR haven't subscribed to one yet.
286,TNT,"May 20% BALIK LOAD para more kilig moments sa VIDEOS with BIG BENTE! Dial *123# or get the New Smart App & tap BIG BENTE to get 20% BALIK LOAD (max of P50) when you subscribe to select GIGA promos! 'Til 05/31 lang 'to! After availment, check your balance (max 1hr) to see your Free Load Reward! DTI-FTEB 05873 s20"
287,TNT,You're trying to access sites not included in your package OR haven't subscribed to one yet.
288,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
289,TNT,"Salamat sa 20 YEARS nating samahan at kasiyahan! Gusto ka namin bigyan ng more saya w/ BIG BENTE - get 20% BALIK LOAD para more saya! Get 20% BALIK LOAD pag nag-subscribe to select GIGA promos 'til 05/31. Dial *123# > BIG BENTE. After availment, check your balance (max 1hr) to see your Free Load Reward! DTI-FTEB 05873"
